duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
40,331711,250k a 1M,Básico,General,Híbrido,24,Por encima del mercado,0,100.0,1
14,1626267,250k a 1M,Experto,General,Remoto,18,Por encima del mercado,0,84.45,1
15,226219,Menos de 250k,Intermedio,General,Presencial,18,Por debajo del mercado,0,100.0,1
35,668760,Más de 1M,Intermedio,Sin Experiencia,Híbrido,7,Por encima del mercado,0,100.0,1
30,982195,250k a 1M,Experto,General,Presencial,44,Dentro del mercado,1,100.0,1
16,1138045,Más de 1M,Básico,General,Híbrido,38,Por debajo del mercado,1,100.0,1
53,787306,Más de 1M,Básico,Específica,Híbrido,35,Por debajo del mercado,0,87.07,1
17,532717,250k a 1M,Experto,General,Híbrido,44,Dentro del mercado,0,100.0,1
51,1274657,250k a 1M,Básico,Sin Experiencia,Remoto,15,Por debajo del mercado,0,100.0,1
50,136282,250k a 1M,Intermedio,Específica,Híbrido,33,Dentro del mercado,1,100.0,1
44,1025706,Menos de 250k,Intermedio,Específica,Híbrido,24,Por debajo del mercado,0,70.41,1
36,1124291,Más de 1M,Intermedio,Específica,Híbrido,29,Por encima del mercado,0,100.0,1
41,1352595,250k a 1M,Básico,Sin Experiencia,Remoto,46,Por debajo del mercado,0,100.0,1
49,755427,Menos de 250k,Básico,Sin Experiencia,Híbrido,37,Por encima del mercado,1,76.34,1
47,943601,250k a 1M,Básico,Específica,Remoto,10,Por encima del mercado,0,100.0,1
59,996132,250k a 1M,Experto,Específica,Presencial,34,Por debajo del mercado,1,100.0,1
14,1030525,Más de 1M,Intermedio,Sin Experiencia,Remoto,11,Por encima del mercado,0,100.0,1
40,957030,250k a 1M,Experto,Sin Experiencia,Híbrido,26,Por debajo del mercado,0,72.76,1
48,907636,250k a 1M,Intermedio,General,Híbrido,10,Por debajo del mercado,1,95.37,1
53,820728,Más de 1M,Experto,Específica,Presencial,48,Dentro del mercado,1,78.17,1
24,1737168,Más de 1M,Básico,Específica,Remoto,39,Dentro del mercado,1,100.0,1
32,1093423,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,2,Por encima del mercado,1,100.0,1
50,714840,Menos de 250k,Intermedio,Específica,Remoto,7,Dentro del mercado,1,89.47,1
42,622563,250k a 1M,Intermedio,General,Presencial,27,Por debajo del mercado,1,69.19,0
44,851889,Más de 1M,Básico,Sin Experiencia,Híbrido,23,Dentro del mercado,1,100.0,1
21,101837,Más de 1M,Intermedio,General,Presencial,7,Por debajo del mercado,0,86.88,1
15,426576,Menos de 250k,Experto,General,Híbrido,21,Por debajo del mercado,0,100.0,1
40,976287,Más de 1M,Básico,Específica,Híbrido,39,Por debajo del mercado,1,100.0,1
18,540294,250k a 1M,Experto,General,Híbrido,47,Dentro del mercado,0,100.0,1
33,607055,Más de 1M,Experto,Sin Experiencia,Híbrido,37,Por encima del mercado,1,74.28,1
57,1403407,Más de 1M,Intermedio,Específica,Presencial,21,Por encima del mercado,1,100.0,1
17,209149,Más de 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,1,100.0,1
44,803072,Menos de 250k,Básico,Específica,Remoto,31,Por encima del mercado,1,100.0,1
53,1940531,Más de 1M,Experto,Sin Experiencia,Presencial,19,Por debajo del mercado,1,90.39,1
23,222844,Menos de 250k,Intermedio,Específica,Remoto,29,Dentro del mercado,1,100.0,1
14,667648,Menos de 250k,Básico,General,Remoto,35,Por encima del mercado,1,100.0,1
27,1817067,Más de 1M,Básico,Sin Experiencia,Híbrido,48,Por encima del mercado,1,100.0,1
57,1102277,250k a 1M,Intermedio,Específica,Remoto,32,Por debajo del mercado,1,64.16,0
40,1125400,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,7,Dentro del mercado,1,100.0,1
40,1196412,250k a 1M,Intermedio,General,Remoto,24,Por debajo del mercado,0,100.0,1
45,1399841,Menos de 250k,Experto,Específica,Remoto,42,Por debajo del mercado,0,100.0,1
45,213911,Más de 1M,Intermedio,General,Híbrido,22,Por debajo del mercado,1,100.0,1
51,1698095,Más de 1M,Intermedio,General,Presencial,48,Dentro del mercado,1,100.0,1
22,629705,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,15,Por encima del mercado,1,100.0,1
35,1993233,Más de 1M,Intermedio,General,Presencial,13,Por debajo del mercado,0,100.0,1
35,527608,Menos de 250k,Intermedio,General,Remoto,14,Por debajo del mercado,0,100.0,1
30,256378,Más de 1M,Básico,Sin Experiencia,Híbrido,5,Dentro del mercado,0,60.2,0
36,298696,Menos de 250k,Básico,General,Híbrido,42,Por encima del mercado,0,100.0,1
38,199629,250k a 1M,Intermedio,Sin Experiencia,Remoto,29,Por debajo del mercado,1,90.99,1
33,805471,Más de 1M,Básico,General,Presencial,37,Por debajo del mercado,0,100.0,1
55,130281,Más de 1M,Intermedio,General,Remoto,50,Por debajo del mercado,1,81.04,1
50,1195099,Menos de 250k,Básico,Específica,Híbrido,15,Por debajo del mercado,1,99.34,1
15,470073,Más de 1M,Básico,Específica,Remoto,5,Por encima del mercado,1,75.02,1
52,749940,Menos de 250k,Intermedio,Sin Experiencia,Presencial,43,Dentro del mercado,1,100.0,1
53,462397,Más de 1M,Básico,Sin Experiencia,Remoto,14,Por debajo del mercado,0,100.0,1
33,1465802,Más de 1M,Básico,General,Híbrido,42,Por encima del mercado,0,78.43,1
16,740469,250k a 1M,Experto,General,Remoto,20,Por encima del mercado,0,100.0,1
33,574337,250k a 1M,Intermedio,Específica,Presencial,32,Dentro del mercado,0,96.13,1
18,684840,Menos de 250k,Básico,Sin Experiencia,Remoto,22,Por encima del mercado,1,100.0,1
47,1612821,250k a 1M,Intermedio,Sin Experiencia,Remoto,25,Dentro del mercado,1,64.29,0
55,1760363,Más de 1M,Intermedio,Sin Experiencia,Híbrido,5,Por encima del mercado,0,100.0,1
36,1661625,250k a 1M,Intermedio,General,Híbrido,40,Dentro del mercado,1,72.29,1
30,1483485,Más de 1M,Experto,Específica,Híbrido,28,Dentro del mercado,0,100.0,1
28,1823033,250k a 1M,Intermedio,Sin Experiencia,Presencial,48,Dentro del mercado,0,88.43,1
58,625593,Más de 1M,Experto,Sin Experiencia,Presencial,7,Por debajo del mercado,0,51.01,0
54,449806,Más de 1M,Experto,Específica,Presencial,30,Por debajo del mercado,1,72.31,1
50,1529839,250k a 1M,Básico,Sin Experiencia,Presencial,25,Por debajo del mercado,1,91.7,1
21,1316751,Menos de 250k,Intermedio,Específica,Híbrido,24,Dentro del mercado,0,82.85,1
33,339124,Más de 1M,Experto,General,Remoto,41,Dentro del mercado,1,100.0,1
17,1843063,250k a 1M,Experto,Específica,Presencial,4,Por debajo del mercado,0,100.0,1
49,1627862,Más de 1M,Básico,Sin Experiencia,Híbrido,10,Por encima del mercado,0,100.0,1
54,1551949,250k a 1M,Básico,Sin Experiencia,Presencial,8,Por debajo del mercado,0,80.95,1
21,1601517,Más de 1M,Básico,Específica,Híbrido,2,Dentro del mercado,1,100.0,1
34,1189017,Menos de 250k,Intermedio,General,Híbrido,2,Por debajo del mercado,1,100.0,1
31,1963404,Menos de 250k,Intermedio,Sin Experiencia,Remoto,3,Por debajo del mercado,1,79.2,1
53,597640,Más de 1M,Intermedio,General,Híbrido,11,Por encima del mercado,1,100.0,1
56,67896,Más de 1M,Básico,Sin Experiencia,Híbrido,32,Por debajo del mercado,0,67.18,0
54,1664966,250k a 1M,Experto,Sin Experiencia,Híbrido,34,Por debajo del mercado,0,100.0,1
37,678042,Menos de 250k,Básico,Específica,Presencial,28,Por debajo del mercado,0,87.25,1
20,641072,Más de 1M,Básico,Sin Experiencia,Presencial,20,Dentro del mercado,1,100.0,1
50,1774506,Menos de 250k,Intermedio,General,Presencial,43,Por debajo del mercado,0,100.0,1
57,776940,Más de 1M,Intermedio,Sin Experiencia,Híbrido,40,Dentro del mercado,1,100.0,1
17,1692338,Menos de 250k,Básico,Sin Experiencia,Híbrido,50,Por encima del mercado,0,100.0,1
31,896853,Más de 1M,Intermedio,General,Remoto,37,Dentro del mercado,1,100.0,1
47,900937,Menos de 250k,Experto,General,Presencial,23,Dentro del mercado,0,100.0,1
36,1773568,250k a 1M,Intermedio,Sin Experiencia,Presencial,34,Dentro del mercado,1,100.0,1
53,1266251,Menos de 250k,Experto,General,Presencial,43,Por encima del mercado,0,100.0,1
33,1639234,Menos de 250k,Intermedio,General,Presencial,49,Por encima del mercado,0,93.73,1
20,1424281,Más de 1M,Experto,General,Remoto,30,Por encima del mercado,0,100.0,1
54,74936,250k a 1M,Básico,General,Híbrido,4,Dentro del mercado,1,100.0,1
56,1039864,Menos de 250k,Intermedio,Específica,Presencial,50,Por encima del mercado,1,100.0,1
59,1421728,250k a 1M,Básico,Sin Experiencia,Híbrido,1,Por debajo del mercado,1,96.65,1
55,1125098,250k a 1M,Básico,Sin Experiencia,Presencial,23,Dentro del mercado,0,100.0,1
45,1646269,Menos de 250k,Experto,Específica,Híbrido,8,Por debajo del mercado,0,100.0,1
17,363065,Más de 1M,Básico,Sin Experiencia,Remoto,41,Por encima del mercado,1,68.73,0
53,1865014,Más de 1M,Intermedio,Específica,Remoto,9,Por debajo del mercado,0,100.0,1
54,883629,Menos de 250k,Intermedio,General,Híbrido,21,Por debajo del mercado,1,100.0,1
39,527266,Menos de 250k,Intermedio,Sin Experiencia,Remoto,15,Por encima del mercado,1,100.0,1
44,525898,Menos de 250k,Experto,Específica,Presencial,33,Por debajo del mercado,1,100.0,1
35,1566945,Menos de 250k,Experto,Sin Experiencia,Remoto,42,Por encima del mercado,1,100.0,1
13,1621054,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,4,Dentro del mercado,0,100.0,1
35,490139,250k a 1M,Básico,General,Remoto,42,Por debajo del mercado,0,100.0,1
31,1044969,Menos de 250k,Intermedio,Específica,Remoto,27,Por encima del mercado,1,100.0,1
23,540153,Menos de 250k,Básico,Específica,Híbrido,13,Por debajo del mercado,1,93.49,1
25,1131764,Menos de 250k,Experto,Específica,Presencial,7,Por debajo del mercado,1,100.0,1
33,1281035,Más de 1M,Experto,General,Presencial,40,Por debajo del mercado,0,100.0,1
43,1698308,Menos de 250k,Intermedio,General,Presencial,45,Dentro del mercado,1,55.67,0
24,1208918,Menos de 250k,Básico,General,Presencial,1,Dentro del mercado,1,92.79,1
26,1638847,250k a 1M,Intermedio,Sin Experiencia,Remoto,22,Por encima del mercado,1,61.81,0
20,1033015,250k a 1M,Intermedio,Sin Experiencia,Remoto,14,Dentro del mercado,1,66.03,0
21,1565214,Menos de 250k,Intermedio,Específica,Remoto,32,Por encima del mercado,1,100.0,1
16,1757915,250k a 1M,Intermedio,Específica,Remoto,25,Por encima del mercado,0,100.0,1
30,1017628,250k a 1M,Básico,Específica,Presencial,39,Por encima del mercado,1,94.51,1
18,764414,Más de 1M,Básico,Sin Experiencia,Híbrido,14,Dentro del mercado,1,93.15,1
44,1710765,250k a 1M,Intermedio,Específica,Presencial,11,Por debajo del mercado,0,100.0,1
46,230094,Menos de 250k,Experto,General,Híbrido,47,Por encima del mercado,0,100.0,1
59,706565,Más de 1M,Intermedio,Específica,Presencial,36,Por debajo del mercado,0,100.0,1
45,1823774,Más de 1M,Experto,General,Híbrido,30,Por encima del mercado,1,100.0,1
14,443942,250k a 1M,Básico,Específica,Remoto,41,Por debajo del mercado,1,100.0,1
54,949244,250k a 1M,Básico,General,Presencial,37,Por encima del mercado,0,100.0,1
33,1665081,250k a 1M,Intermedio,Específica,Híbrido,44,Dentro del mercado,1,100.0,1
51,1513688,250k a 1M,Básico,General,Presencial,11,Por encima del mercado,1,80.0,1
20,925954,Menos de 250k,Experto,General,Remoto,46,Por encima del mercado,0,100.0,1
50,489531,250k a 1M,Básico,Sin Experiencia,Presencial,32,Por encima del mercado,0,100.0,1
36,969980,250k a 1M,Intermedio,General,Híbrido,19,Dentro del mercado,1,95.86,1
21,993659,Más de 1M,Básico,Sin Experiencia,Presencial,44,Dentro del mercado,1,100.0,1
22,1838753,Más de 1M,Experto,Específica,Remoto,25,Dentro del mercado,1,100.0,1
23,1221147,250k a 1M,Experto,Sin Experiencia,Presencial,50,Por encima del mercado,0,100.0,1
56,113132,Más de 1M,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,0,100.0,1
51,835803,Más de 1M,Intermedio,Sin Experiencia,Presencial,12,Por encima del mercado,1,90.31,1
22,341399,Más de 1M,Intermedio,General,Híbrido,26,Dentro del mercado,1,100.0,1
58,1261122,Menos de 250k,Experto,Sin Experiencia,Híbrido,33,Por encima del mercado,0,100.0,1
40,1882387,Más de 1M,Básico,Específica,Presencial,44,Por encima del mercado,1,100.0,1
14,319160,250k a 1M,Intermedio,General,Remoto,40,Dentro del mercado,1,92.48,1
38,690830,Menos de 250k,Experto,General,Presencial,31,Por debajo del mercado,0,100.0,1
35,1597289,250k a 1M,Básico,Específica,Presencial,21,Dentro del mercado,0,64.39,0
55,70302,250k a 1M,Básico,Sin Experiencia,Presencial,13,Dentro del mercado,1,67.8,0
58,1098157,250k a 1M,Experto,General,Híbrido,6,Dentro del mercado,1,87.82,1
27,1749534,Menos de 250k,Intermedio,General,Remoto,5,Por debajo del mercado,1,100.0,1
40,1431704,250k a 1M,Experto,Sin Experiencia,Remoto,48,Por encima del mercado,0,100.0,1
51,1799651,Más de 1M,Experto,Sin Experiencia,Remoto,23,Por debajo del mercado,0,100.0,1
30,793781,250k a 1M,Intermedio,Específica,Híbrido,11,Dentro del mercado,1,100.0,1
60,762658,250k a 1M,Experto,Sin Experiencia,Híbrido,43,Dentro del mercado,1,100.0,1
59,522888,Más de 1M,Básico,Sin Experiencia,Remoto,17,Dentro del mercado,0,100.0,1
40,929015,Menos de 250k,Intermedio,Específica,Presencial,49,Dentro del mercado,1,100.0,1
26,942798,250k a 1M,Experto,Específica,Híbrido,14,Por debajo del mercado,1,100.0,1
46,1488148,Más de 1M,Experto,Sin Experiencia,Remoto,35,Por encima del mercado,0,96.9,1
27,1628371,Más de 1M,Básico,Específica,Presencial,32,Por debajo del mercado,0,100.0,1
31,895925,Más de 1M,Intermedio,Sin Experiencia,Presencial,9,Dentro del mercado,1,68.11,0
42,1649794,250k a 1M,Experto,Específica,Presencial,43,Dentro del mercado,0,100.0,1
24,1682933,Más de 1M,Experto,Específica,Remoto,2,Dentro del mercado,0,100.0,1
35,1498122,250k a 1M,Intermedio,Sin Experiencia,Híbrido,29,Por debajo del mercado,1,98.66,1
55,1177437,Menos de 250k,Experto,General,Remoto,21,Por encima del mercado,0,100.0,1
48,678384,250k a 1M,Experto,General,Presencial,29,Dentro del mercado,1,84.63,1
40,733838,Menos de 250k,Básico,General,Remoto,39,Por encima del mercado,0,100.0,1
41,1280934,250k a 1M,Básico,General,Presencial,13,Por debajo del mercado,1,100.0,1
30,98737,Menos de 250k,Básico,Sin Experiencia,Remoto,47,Dentro del mercado,0,69.36,0
36,1240296,250k a 1M,Experto,Específica,Remoto,7,Dentro del mercado,0,95.01,1
44,1697014,250k a 1M,Intermedio,General,Remoto,20,Dentro del mercado,0,86.75,1
45,117547,Más de 1M,Intermedio,General,Presencial,42,Por debajo del mercado,1,100.0,1
38,1983876,Menos de 250k,Básico,Sin Experiencia,Híbrido,20,Dentro del mercado,0,100.0,1
22,341786,Menos de 250k,Intermedio,General,Híbrido,17,Dentro del mercado,0,100.0,1
24,372313,Menos de 250k,Básico,Específica,Presencial,42,Dentro del mercado,1,100.0,1
50,742585,Más de 1M,Intermedio,General,Híbrido,39,Dentro del mercado,1,74.13,1
20,1241582,Más de 1M,Básico,Sin Experiencia,Presencial,18,Dentro del mercado,0,92.32,1
28,1370868,Más de 1M,Experto,Específica,Presencial,8,Por encima del mercado,1,100.0,1
15,1725930,Menos de 250k,Experto,Específica,Híbrido,38,Dentro del mercado,0,100.0,1
53,1314588,250k a 1M,Experto,General,Presencial,46,Dentro del mercado,0,100.0,1
42,1966277,250k a 1M,Básico,General,Híbrido,37,Dentro del mercado,1,100.0,1
35,1324727,Más de 1M,Intermedio,General,Híbrido,25,Por encima del mercado,0,81.76,1
47,1253510,250k a 1M,Básico,Específica,Híbrido,43,Por debajo del mercado,1,100.0,1
18,1868114,Menos de 250k,Experto,Sin Experiencia,Híbrido,18,Dentro del mercado,0,100.0,1
57,869747,Más de 1M,Intermedio,Específica,Remoto,21,Por encima del mercado,0,83.46,1
45,849682,250k a 1M,Experto,General,Presencial,44,Dentro del mercado,1,100.0,1
19,478248,Menos de 250k,Básico,Sin Experiencia,Presencial,37,Por debajo del mercado,1,100.0,1
30,869223,250k a 1M,Intermedio,Específica,Remoto,49,Dentro del mercado,1,100.0,1
17,183607,250k a 1M,Experto,Sin Experiencia,Remoto,49,Por debajo del mercado,0,100.0,1
60,1170907,Más de 1M,Intermedio,Sin Experiencia,Presencial,42,Por encima del mercado,1,100.0,1
22,860410,Más de 1M,Intermedio,General,Remoto,25,Por encima del mercado,1,99.47,1
29,444974,250k a 1M,Intermedio,Específica,Presencial,12,Por encima del mercado,0,100.0,1
40,1045680,Menos de 250k,Básico,General,Presencial,41,Por encima del mercado,1,100.0,1
44,277831,Más de 1M,Intermedio,Específica,Presencial,17,Por encima del mercado,0,68.48,0
21,739630,250k a 1M,Básico,Sin Experiencia,Híbrido,43,Dentro del mercado,1,100.0,1
39,1244359,Menos de 250k,Experto,Específica,Presencial,13,Dentro del mercado,0,100.0,1
17,996938,Menos de 250k,Experto,Específica,Remoto,36,Dentro del mercado,0,63.88,0
26,1390087,Más de 1M,Experto,Específica,Remoto,18,Dentro del mercado,1,84.8,1
40,1926413,Menos de 250k,Intermedio,Sin Experiencia,Presencial,1,Por debajo del mercado,1,100.0,1
34,688887,Más de 1M,Intermedio,Específica,Híbrido,37,Por encima del mercado,0,100.0,1
13,245541,Más de 1M,Intermedio,General,Híbrido,46,Por encima del mercado,0,100.0,1
38,409501,Menos de 250k,Básico,General,Presencial,10,Por debajo del mercado,0,82.5,1
15,268760,Más de 1M,Experto,General,Presencial,50,Por debajo del mercado,0,100.0,1
37,1465337,250k a 1M,Intermedio,General,Híbrido,32,Dentro del mercado,0,88.82,1
44,1209529,Menos de 250k,Experto,Específica,Remoto,29,Por debajo del mercado,1,100.0,1
35,422529,Más de 1M,Experto,Sin Experiencia,Híbrido,43,Por debajo del mercado,0,70.56,1
27,117232,Menos de 250k,Intermedio,Específica,Híbrido,5,Dentro del mercado,0,100.0,1
36,1783243,250k a 1M,Intermedio,Sin Experiencia,Presencial,23,Por encima del mercado,1,100.0,1
17,1494989,250k a 1M,Experto,General,Presencial,29,Dentro del mercado,0,100.0,1
35,1315345,Más de 1M,Intermedio,Sin Experiencia,Remoto,15,Por debajo del mercado,0,74.47,1
26,1074696,Más de 1M,Intermedio,Específica,Remoto,43,Por debajo del mercado,1,76.02,1
13,106284,250k a 1M,Intermedio,Específica,Híbrido,41,Por debajo del mercado,1,100.0,1
32,441521,Más de 1M,Básico,General,Híbrido,27,Por encima del mercado,1,100.0,1
18,467330,Más de 1M,Intermedio,Específica,Presencial,34,Por debajo del mercado,0,100.0,1
57,195733,Más de 1M,Básico,Sin Experiencia,Remoto,22,Por debajo del mercado,0,80.87,1
53,1961229,Menos de 250k,Experto,General,Remoto,1,Dentro del mercado,0,100.0,1
33,859278,250k a 1M,Experto,General,Remoto,42,Por encima del mercado,0,100.0,1
21,645208,Más de 1M,Básico,Sin Experiencia,Remoto,29,Por encima del mercado,0,100.0,1
20,481787,Menos de 250k,Básico,Específica,Remoto,4,Por encima del mercado,0,100.0,1
14,538719,Más de 1M,Experto,Específica,Remoto,21,Dentro del mercado,1,81.04,1
30,660492,Más de 1M,Intermedio,Específica,Remoto,44,Dentro del mercado,0,100.0,1
42,1433218,250k a 1M,Básico,Sin Experiencia,Presencial,8,Dentro del mercado,1,100.0,1
56,1149737,Menos de 250k,Básico,Específica,Remoto,35,Por encima del mercado,1,100.0,1
20,196757,250k a 1M,Intermedio,General,Presencial,10,Por debajo del mercado,1,100.0,1
60,1003498,250k a 1M,Básico,Sin Experiencia,Remoto,23,Por encima del mercado,0,100.0,1
57,170488,Menos de 250k,Intermedio,Específica,Remoto,6,Por debajo del mercado,0,100.0,1
42,823119,Menos de 250k,Experto,General,Remoto,42,Dentro del mercado,1,90.32,1
40,1137439,250k a 1M,Básico,Específica,Presencial,8,Dentro del mercado,0,77.8,1
51,73167,Más de 1M,Intermedio,Específica,Remoto,2,Dentro del mercado,0,100.0,1
12,410344,250k a 1M,Experto,Sin Experiencia,Remoto,13,Por debajo del mercado,0,100.0,1
17,735290,250k a 1M,Básico,General,Remoto,6,Por encima del mercado,1,100.0,1
13,1852936,Menos de 250k,Básico,General,Híbrido,42,Dentro del mercado,1,77.1,1
28,1958014,Más de 1M,Básico,Sin Experiencia,Presencial,35,Por encima del mercado,0,100.0,1
25,911638,Menos de 250k,Experto,Sin Experiencia,Remoto,28,Por debajo del mercado,0,100.0,1
21,870207,Menos de 250k,Básico,Específica,Remoto,29,Dentro del mercado,0,100.0,1
47,379327,Menos de 250k,Básico,Sin Experiencia,Presencial,9,Dentro del mercado,1,100.0,1
58,282246,250k a 1M,Experto,Sin Experiencia,Presencial,2,Por debajo del mercado,1,86.59,1
50,320821,250k a 1M,Básico,Sin Experiencia,Remoto,31,Por debajo del mercado,0,77.32,1
45,1175023,Menos de 250k,Intermedio,Sin Experiencia,Remoto,23,Dentro del mercado,0,100.0,1
39,927476,Menos de 250k,Básico,General,Remoto,38,Por debajo del mercado,1,100.0,1
19,1052965,250k a 1M,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,0,64.01,0
30,1608483,Más de 1M,Básico,General,Remoto,18,Dentro del mercado,1,100.0,1
27,194206,Más de 1M,Intermedio,General,Híbrido,18,Por debajo del mercado,0,100.0,1
31,865777,Menos de 250k,Intermedio,Sin Experiencia,Presencial,48,Por encima del mercado,1,93.21,1
19,1944960,250k a 1M,Experto,Específica,Híbrido,24,Por debajo del mercado,1,99.9,1
15,1865503,Menos de 250k,Intermedio,Específica,Presencial,27,Por encima del mercado,1,77.23,1
27,483019,250k a 1M,Intermedio,Sin Experiencia,Híbrido,28,Por encima del mercado,1,86.84,1
38,322487,Menos de 250k,Experto,Sin Experiencia,Híbrido,5,Por debajo del mercado,0,81.99,1
52,1875464,Menos de 250k,Básico,Sin Experiencia,Presencial,40,Dentro del mercado,0,100.0,1
51,481335,250k a 1M,Intermedio,Sin Experiencia,Híbrido,27,Por debajo del mercado,0,100.0,1
41,699607,Más de 1M,Básico,General,Remoto,26,Por debajo del mercado,0,100.0,1
16,956390,Más de 1M,Intermedio,General,Presencial,47,Dentro del mercado,0,100.0,1
19,1765252,250k a 1M,Básico,Sin Experiencia,Remoto,30,Dentro del mercado,0,100.0,1
43,1538289,Menos de 250k,Básico,Sin Experiencia,Híbrido,44,Por debajo del mercado,1,100.0,1
50,1444171,Más de 1M,Intermedio,Sin Experiencia,Presencial,25,Por debajo del mercado,1,100.0,1
46,1045685,250k a 1M,Básico,General,Presencial,1,Por debajo del mercado,1,98.73,1
13,382988,Más de 1M,Experto,General,Presencial,6,Dentro del mercado,0,100.0,1
52,1316070,Menos de 250k,Experto,General,Remoto,47,Por debajo del mercado,1,100.0,1
44,1256054,Menos de 250k,Intermedio,Sin Experiencia,Presencial,22,Por debajo del mercado,0,91.5,1
48,700775,Menos de 250k,Básico,Específica,Híbrido,4,Dentro del mercado,1,100.0,1
27,1282059,Menos de 250k,Intermedio,Específica,Presencial,46,Dentro del mercado,0,100.0,1
57,475664,Menos de 250k,Intermedio,Específica,Presencial,18,Por debajo del mercado,0,100.0,1
21,1103766,Más de 1M,Experto,General,Remoto,16,Por encima del mercado,1,81.17,1
30,1553179,Más de 1M,Intermedio,Sin Experiencia,Presencial,18,Dentro del mercado,0,100.0,1
39,1486205,Más de 1M,Experto,Específica,Híbrido,1,Dentro del mercado,1,100.0,1
12,1012501,Menos de 250k,Experto,General,Presencial,50,Por debajo del mercado,1,100.0,1
51,627641,250k a 1M,Básico,Sin Experiencia,Híbrido,6,Dentro del mercado,0,87.92,1
34,473001,250k a 1M,Básico,Sin Experiencia,Presencial,1,Por debajo del mercado,1,64.09,0
27,65609,250k a 1M,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,1,100.0,1
48,349246,Más de 1M,Básico,Sin Experiencia,Presencial,26,Por debajo del mercado,1,83.39,1
38,984766,250k a 1M,Básico,General,Remoto,42,Dentro del mercado,1,100.0,1
23,184154,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,24,Por debajo del mercado,0,100.0,1
54,1779275,Más de 1M,Experto,General,Híbrido,22,Por debajo del mercado,1,100.0,1
54,887260,Más de 1M,Básico,Sin Experiencia,Híbrido,30,Por debajo del mercado,0,82.36,1
17,1318459,Más de 1M,Básico,General,Híbrido,25,Por encima del mercado,1,85.15,1
45,1743588,250k a 1M,Experto,Sin Experiencia,Híbrido,45,Por encima del mercado,0,100.0,1
35,567661,Más de 1M,Básico,Sin Experiencia,Remoto,20,Por encima del mercado,1,94.19,1
16,1152801,Más de 1M,Básico,Sin Experiencia,Híbrido,30,Por encima del mercado,0,100.0,1
45,739735,Menos de 250k,Básico,Sin Experiencia,Presencial,24,Por encima del mercado,0,100.0,1
46,1959042,250k a 1M,Básico,General,Remoto,27,Por encima del mercado,0,100.0,1
44,1243759,250k a 1M,Experto,Sin Experiencia,Remoto,42,Dentro del mercado,1,100.0,1
44,1893898,Menos de 250k,Intermedio,Sin Experiencia,Remoto,50,Dentro del mercado,1,100.0,1
47,1079614,250k a 1M,Experto,General,Presencial,26,Por debajo del mercado,0,100.0,1
13,1015118,250k a 1M,Experto,Específica,Presencial,24,Por debajo del mercado,1,100.0,1
36,1020342,Más de 1M,Básico,Sin Experiencia,Híbrido,48,Dentro del mercado,0,100.0,1
42,1258237,Más de 1M,Básico,General,Híbrido,30,Por debajo del mercado,1,100.0,1
14,131966,250k a 1M,Intermedio,General,Presencial,13,Por debajo del mercado,0,100.0,1
52,1596210,Menos de 250k,Básico,General,Presencial,47,Por debajo del mercado,0,100.0,1
36,241056,Menos de 250k,Experto,Específica,Híbrido,9,Por encima del mercado,1,100.0,1
35,653794,Menos de 250k,Intermedio,General,Híbrido,38,Dentro del mercado,1,84.31,1
28,1405387,250k a 1M,Intermedio,Sin Experiencia,Presencial,42,Por encima del mercado,1,100.0,1
59,1897578,Más de 1M,Intermedio,Específica,Presencial,31,Por debajo del mercado,1,100.0,1
13,1977064,250k a 1M,Básico,General,Remoto,31,Por encima del mercado,1,97.22,1
34,1006944,250k a 1M,Básico,Específica,Presencial,20,Dentro del mercado,1,100.0,1
16,777254,250k a 1M,Intermedio,Específica,Híbrido,6,Dentro del mercado,0,84.86,1
34,1518670,Más de 1M,Experto,Sin Experiencia,Híbrido,49,Dentro del mercado,0,100.0,1
27,1817143,Menos de 250k,Básico,General,Presencial,4,Por encima del mercado,0,67.4,0
58,1542433,Menos de 250k,Básico,Sin Experiencia,Presencial,22,Por encima del mercado,0,74.89,1
54,1711671,Menos de 250k,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,1,79.25,1
52,673795,Menos de 250k,Intermedio,Específica,Remoto,28,Dentro del mercado,1,88.02,1
18,870175,Menos de 250k,Básico,Específica,Híbrido,34,Por debajo del mercado,1,100.0,1
49,1335611,Menos de 250k,Básico,Específica,Presencial,21,Por debajo del mercado,0,100.0,1
59,1776857,Más de 1M,Básico,General,Híbrido,40,Por debajo del mercado,0,100.0,1
60,1748661,Menos de 250k,Intermedio,General,Híbrido,2,Por encima del mercado,0,66.49,0
33,1832251,Más de 1M,Básico,General,Remoto,49,Por encima del mercado,0,61.53,0
