duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
42,792256,Menos de 250k,Básico,General,Remoto,18,Por debajo del mercado,1,89.8,1
42,1529488,Menos de 250k,Básico,Sin Experiencia,Presencial,29,Dentro del mercado,1,100.0,1
29,1807519,Entre 250k y 1M,Intermedio,Específica,Híbrido,25,Por debajo del mercado,0,100.0,1
17,1934789,Menos de 250k,Intermedio,General,Presencial,36,Dentro del mercado,0,78.6,1
55,788302,Entre 250k y 1M,Básico,General,Híbrido,29,Por encima del mercado,1,84.7,1
58,1383715,Menos de 250k,Básico,Específica,Presencial,19,Por debajo del mercado,0,60.4,0
45,716481,Más de 1M,Básico,General,Híbrido,18,Dentro del mercado,0,61.1,0
56,200286,Entre 250k y 1M,Intermedio,Específica,Híbrido,9,Por debajo del mercado,0,100.0,1
22,1207578,Entre 250k y 1M,Experto,General,Presencial,11,Dentro del mercado,1,50.1,0
30,381375,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Por encima del mercado,1,68.2,0
56,139969,Entre 250k y 1M,Intermedio,General,Híbrido,48,Por encima del mercado,1,100.0,1
39,1545104,Más de 1M,Básico,General,Presencial,14,Por debajo del mercado,0,100.0,1
57,181246,Menos de 250k,Básico,Específica,Remoto,16,Por debajo del mercado,0,94.1,1
44,1023472,Menos de 250k,Básico,Específica,Híbrido,47,Por encima del mercado,0,95.5,1
29,1109126,Más de 1M,Experto,Específica,Remoto,20,Dentro del mercado,0,100.0,1
37,567569,Entre 250k y 1M,Experto,Específica,Presencial,6,Por debajo del mercado,1,62.4,0
14,1412162,Menos de 250k,Experto,Específica,Remoto,47,Por debajo del mercado,0,84.3,1
34,1969598,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,0,93.4,1
32,1884518,Más de 1M,Intermedio,Sin Experiencia,Híbrido,42,Dentro del mercado,1,100.0,1
16,61740,Más de 1M,Experto,Sin Experiencia,Presencial,2,Por encima del mercado,0,100.0,1
46,1974118,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,6,Dentro del mercado,0,100.0,1
26,1142023,Menos de 250k,Intermedio,Específica,Presencial,10,Dentro del mercado,1,72.3,1
13,1816137,Entre 250k y 1M,Básico,Específica,Remoto,13,Por encima del mercado,1,100.0,1
55,1204169,Menos de 250k,Intermedio,Específica,Remoto,22,Por debajo del mercado,1,100.0,1
31,1838370,Más de 1M,Básico,Sin Experiencia,Híbrido,36,Por encima del mercado,0,78.6,1
46,1746374,Más de 1M,Intermedio,General,Presencial,40,Por encima del mercado,1,100.0,1
41,1382622,Menos de 250k,Experto,General,Presencial,8,Por encima del mercado,1,100.0,1
60,810302,Menos de 250k,Intermedio,General,Remoto,3,Dentro del mercado,1,100.0,1
49,1921048,Más de 1M,Intermedio,Sin Experiencia,Híbrido,38,Dentro del mercado,1,54.5,0
38,1078317,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,36,Por encima del mercado,0,50.8,0
27,583869,Menos de 250k,Básico,Sin Experiencia,Remoto,41,Por encima del mercado,1,80.5,1
57,867963,Menos de 250k,Intermedio,General,Presencial,32,Por debajo del mercado,1,100.0,1
58,1273971,Menos de 250k,Básico,Específica,Remoto,6,Por encima del mercado,0,100.0,1
19,184442,Entre 250k y 1M,Experto,General,Híbrido,6,Dentro del mercado,1,90.8,1
27,778842,Menos de 250k,Básico,General,Híbrido,10,Por debajo del mercado,0,100.0,1
52,1671386,Entre 250k y 1M,Experto,General,Remoto,23,Por encima del mercado,1,100.0,1
18,365290,Más de 1M,Experto,Sin Experiencia,Híbrido,6,Por encima del mercado,0,88.2,1
15,82316,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,40,Por encima del mercado,1,100.0,1
30,464603,Más de 1M,Experto,General,Híbrido,18,Por debajo del mercado,1,80.3,1
32,337208,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,4,Por encima del mercado,1,100.0,1
27,1675642,Menos de 250k,Básico,General,Remoto,39,Por debajo del mercado,0,89.6,1
34,1871631,Más de 1M,Intermedio,Sin Experiencia,Híbrido,24,Por encima del mercado,0,100.0,1
41,97127,Menos de 250k,Básico,General,Híbrido,24,Dentro del mercado,1,100.0,1
46,1831395,Menos de 250k,Experto,Sin Experiencia,Presencial,49,Por encima del mercado,0,100.0,1
40,324162,Menos de 250k,Experto,Específica,Presencial,8,Dentro del mercado,0,84.3,1
41,1475410,Más de 1M,Experto,Específica,Presencial,1,Por debajo del mercado,1,100.0,1
29,1945710,Menos de 250k,Experto,General,Híbrido,49,Dentro del mercado,1,100.0,1
48,1911996,Menos de 250k,Experto,Sin Experiencia,Presencial,28,Dentro del mercado,0,100.0,1
30,1674008,Entre 250k y 1M,Básico,General,Remoto,44,Por encima del mercado,1,100.0,1
23,787314,Entre 250k y 1M,Experto,Específica,Remoto,26,Dentro del mercado,0,97.2,1
55,1641420,Entre 250k y 1M,Básico,General,Remoto,47,Por debajo del mercado,1,89.2,1
33,356305,Más de 1M,Experto,Específica,Presencial,37,Por encima del mercado,1,84.3,1
24,1112437,Entre 250k y 1M,Básico,Específica,Presencial,20,Dentro del mercado,0,100.0,1
50,736636,Más de 1M,Experto,General,Remoto,4,Dentro del mercado,0,83.8,1
34,1882627,Más de 1M,Experto,Sin Experiencia,Remoto,24,Por debajo del mercado,1,100.0,1
52,1926049,Más de 1M,Experto,Sin Experiencia,Remoto,48,Por debajo del mercado,1,100.0,1
41,1242728,Entre 250k y 1M,Básico,Específica,Híbrido,40,Por encima del mercado,0,100.0,1
48,410955,Entre 250k y 1M,Experto,Específica,Remoto,22,Por encima del mercado,1,100.0,1
57,443950,Menos de 250k,Experto,Específica,Híbrido,32,Por debajo del mercado,1,51.3,0
38,1478900,Menos de 250k,Básico,Sin Experiencia,Presencial,22,Por encima del mercado,0,100.0,1
17,1066851,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,31,Por debajo del mercado,1,100.0,1
30,646101,Más de 1M,Básico,Sin Experiencia,Híbrido,45,Por encima del mercado,0,100.0,1
30,723960,Más de 1M,Intermedio,Sin Experiencia,Remoto,37,Dentro del mercado,0,81.5,1
15,1649277,Más de 1M,Experto,Sin Experiencia,Presencial,16,Dentro del mercado,1,100.0,1
56,1503388,Menos de 250k,Intermedio,Sin Experiencia,Presencial,36,Por debajo del mercado,0,100.0,1
17,515951,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,34,Dentro del mercado,0,100.0,1
28,516668,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,42,Por debajo del mercado,1,100.0,1
31,1370733,Entre 250k y 1M,Experto,Específica,Remoto,34,Dentro del mercado,0,94.0,1
13,1901138,Menos de 250k,Intermedio,General,Remoto,23,Dentro del mercado,1,70.8,1
60,861929,Menos de 250k,Básico,Sin Experiencia,Híbrido,14,Dentro del mercado,1,100.0,1
39,844189,Menos de 250k,Básico,Sin Experiencia,Híbrido,42,Dentro del mercado,1,100.0,1
56,1155024,Más de 1M,Intermedio,General,Remoto,45,Por debajo del mercado,1,97.4,1
58,97002,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,15,Por debajo del mercado,0,100.0,1
22,462700,Entre 250k y 1M,Experto,Específica,Híbrido,14,Dentro del mercado,1,55.3,0
12,1050057,Más de 1M,Experto,Específica,Remoto,23,Dentro del mercado,1,100.0,1
13,540469,Más de 1M,Intermedio,Específica,Híbrido,27,Por debajo del mercado,1,70.2,1
55,222528,Entre 250k y 1M,Básico,Específica,Presencial,3,Por encima del mercado,0,73.6,1
28,646585,Entre 250k y 1M,Experto,General,Presencial,41,Por debajo del mercado,0,100.0,1
57,139932,Entre 250k y 1M,Básico,General,Remoto,40,Por debajo del mercado,1,67.6,0
23,410996,Menos de 250k,Básico,Específica,Híbrido,33,Dentro del mercado,0,100.0,1
17,714199,Menos de 250k,Experto,Específica,Presencial,32,Por debajo del mercado,0,100.0,1
15,1611403,Más de 1M,Básico,General,Presencial,25,Por debajo del mercado,1,100.0,1
58,1632152,Más de 1M,Intermedio,Específica,Remoto,17,Por encima del mercado,1,60.0,0
43,1905963,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,9,Por debajo del mercado,0,99.3,1
33,181469,Entre 250k y 1M,Intermedio,General,Híbrido,12,Por debajo del mercado,1,99.9,1
21,1988096,Menos de 250k,Intermedio,Específica,Híbrido,48,Por encima del mercado,1,100.0,1
60,1067642,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,24,Por encima del mercado,0,100.0,1
30,789266,Menos de 250k,Experto,Sin Experiencia,Presencial,11,Por encima del mercado,0,100.0,1
42,629074,Más de 1M,Intermedio,General,Remoto,5,Por encima del mercado,0,72.2,1
45,571022,Entre 250k y 1M,Intermedio,Específica,Remoto,38,Dentro del mercado,1,61.7,0
19,1205471,Menos de 250k,Básico,General,Presencial,47,Por encima del mercado,0,94.8,1
25,1970196,Más de 1M,Básico,Específica,Híbrido,8,Por debajo del mercado,1,100.0,1
46,788391,Menos de 250k,Intermedio,General,Presencial,35,Dentro del mercado,1,100.0,1
57,938965,Entre 250k y 1M,Intermedio,Específica,Presencial,27,Por debajo del mercado,1,100.0,1
45,1953248,Más de 1M,Experto,Sin Experiencia,Presencial,9,Por debajo del mercado,1,100.0,1
31,1302288,Más de 1M,Experto,General,Híbrido,47,Por debajo del mercado,1,99.3,1
38,1649655,Menos de 250k,Intermedio,Específica,Remoto,6,Por encima del mercado,0,62.7,0
41,626787,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,22,Por encima del mercado,1,88.8,1
32,1156133,Menos de 250k,Básico,General,Presencial,2,Por encima del mercado,1,100.0,1
12,1715796,Entre 250k y 1M,Experto,General,Presencial,24,Por debajo del mercado,1,79.0,1
28,1174150,Entre 250k y 1M,Experto,General,Remoto,8,Por debajo del mercado,1,97.9,1
29,1455651,Menos de 250k,Básico,Sin Experiencia,Presencial,11,Por encima del mercado,0,100.0,1
51,643701,Más de 1M,Básico,General,Remoto,50,Dentro del mercado,0,100.0,1
35,1190071,Menos de 250k,Intermedio,General,Híbrido,50,Por debajo del mercado,0,67.9,0
55,1020690,Menos de 250k,Básico,Sin Experiencia,Híbrido,45,Por debajo del mercado,0,97.1,1
58,407671,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,42,Por debajo del mercado,1,64.5,0
12,1858060,Más de 1M,Básico,Específica,Presencial,48,Por encima del mercado,1,89.1,1
24,650450,Menos de 250k,Básico,Específica,Híbrido,12,Por encima del mercado,0,100.0,1
25,1167701,Más de 1M,Básico,General,Híbrido,41,Dentro del mercado,1,100.0,1
57,1564128,Entre 250k y 1M,Intermedio,Específica,Presencial,19,Dentro del mercado,1,100.0,1
43,415340,Menos de 250k,Intermedio,General,Remoto,30,Dentro del mercado,1,100.0,1
18,1168108,Más de 1M,Intermedio,General,Híbrido,17,Por debajo del mercado,1,100.0,1
60,1672869,Menos de 250k,Básico,Sin Experiencia,Presencial,20,Dentro del mercado,1,72.3,1
33,1755708,Entre 250k y 1M,Intermedio,Específica,Remoto,3,Por debajo del mercado,1,81.6,1
13,524595,Menos de 250k,Intermedio,Específica,Remoto,34,Por debajo del mercado,0,100.0,1
52,991669,Más de 1M,Básico,Sin Experiencia,Remoto,39,Dentro del mercado,0,100.0,1
32,891662,Menos de 250k,Experto,General,Híbrido,40,Por debajo del mercado,1,100.0,1
31,1664679,Menos de 250k,Intermedio,Sin Experiencia,Presencial,37,Por encima del mercado,0,100.0,1
43,259406,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,30,Por debajo del mercado,1,89.1,1
47,733619,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,15,Dentro del mercado,1,100.0,1
57,1696259,Menos de 250k,Experto,Específica,Remoto,36,Por debajo del mercado,0,89.2,1
37,1914415,Más de 1M,Experto,Sin Experiencia,Presencial,40,Por debajo del mercado,0,100.0,1
43,633173,Más de 1M,Básico,General,Presencial,40,Por debajo del mercado,1,100.0,1
27,547985,Entre 250k y 1M,Intermedio,Específica,Presencial,9,Dentro del mercado,0,100.0,1
17,1117424,Menos de 250k,Experto,Sin Experiencia,Híbrido,34,Dentro del mercado,1,100.0,1
30,476090,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,4,Por encima del mercado,1,68.7,0
33,1379825,Menos de 250k,Intermedio,Específica,Remoto,21,Por encima del mercado,0,100.0,1
33,1868565,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,39,Dentro del mercado,0,96.7,1
59,1460611,Más de 1M,Intermedio,Sin Experiencia,Híbrido,41,Por encima del mercado,1,100.0,1
49,386229,Más de 1M,Experto,Específica,Híbrido,5,Dentro del mercado,1,100.0,1
59,708244,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,7,Dentro del mercado,1,100.0,1
51,952010,Entre 250k y 1M,Intermedio,Específica,Remoto,22,Por debajo del mercado,1,100.0,1
19,109352,Entre 250k y 1M,Básico,General,Híbrido,50,Por debajo del mercado,1,93.9,1
25,656990,Más de 1M,Básico,General,Remoto,7,Por debajo del mercado,1,66.7,0
32,1500528,Menos de 250k,Intermedio,General,Híbrido,19,Por debajo del mercado,1,73.6,1
60,1132845,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,26,Por debajo del mercado,1,100.0,1
54,1523699,Más de 1M,Intermedio,Específica,Remoto,6,Dentro del mercado,1,96.6,1
33,477454,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,16,Por debajo del mercado,0,100.0,1
49,1200530,Menos de 250k,Experto,Sin Experiencia,Remoto,7,Por debajo del mercado,1,55.6,0
29,990763,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,31,Por debajo del mercado,0,88.9,1
45,1484210,Menos de 250k,Intermedio,Específica,Remoto,49,Por encima del mercado,0,100.0,1
46,1480041,Más de 1M,Intermedio,Sin Experiencia,Híbrido,39,Por encima del mercado,1,100.0,1
54,1678339,Más de 1M,Básico,Sin Experiencia,Remoto,10,Por debajo del mercado,1,100.0,1
42,1645493,Menos de 250k,Experto,Específica,Híbrido,45,Por debajo del mercado,1,100.0,1
50,1646258,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,17,Por debajo del mercado,1,90.1,1
31,1397453,Entre 250k y 1M,Experto,General,Remoto,48,Por encima del mercado,1,85.2,1
39,1318960,Menos de 250k,Intermedio,General,Híbrido,48,Dentro del mercado,1,89.2,1
14,1485768,Menos de 250k,Básico,Específica,Remoto,43,Por debajo del mercado,1,80.9,1
36,1175056,Más de 1M,Básico,Sin Experiencia,Presencial,30,Dentro del mercado,0,100.0,1
20,1118101,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,13,Por debajo del mercado,0,100.0,1
52,524045,Entre 250k y 1M,Intermedio,Específica,Híbrido,43,Por debajo del mercado,0,51.7,0
26,1474154,Menos de 250k,Intermedio,General,Híbrido,23,Por encima del mercado,1,100.0,1
13,1122033,Más de 1M,Básico,Sin Experiencia,Remoto,14,Por encima del mercado,1,100.0,1
14,1114138,Más de 1M,Básico,General,Híbrido,27,Por debajo del mercado,0,74.1,1
37,1102599,Más de 1M,Experto,Sin Experiencia,Remoto,19,Dentro del mercado,0,100.0,1
14,509781,Menos de 250k,Intermedio,Específica,Presencial,38,Por debajo del mercado,1,100.0,1
14,1107077,Menos de 250k,Experto,General,Remoto,32,Dentro del mercado,1,81.5,1
41,1902497,Menos de 250k,Experto,Específica,Remoto,30,Por encima del mercado,0,90.4,1
49,1188779,Más de 1M,Intermedio,General,Presencial,17,Por encima del mercado,0,100.0,1
48,586935,Entre 250k y 1M,Intermedio,General,Híbrido,26,Dentro del mercado,0,79.2,1
12,1282710,Menos de 250k,Intermedio,Sin Experiencia,Presencial,26,Dentro del mercado,0,80.8,1
14,129370,Menos de 250k,Intermedio,Específica,Presencial,21,Por debajo del mercado,1,69.2,0
21,1922913,Más de 1M,Intermedio,Sin Experiencia,Remoto,24,Por debajo del mercado,1,100.0,1
18,1279507,Menos de 250k,Intermedio,Sin Experiencia,Remoto,10,Por encima del mercado,0,90.3,1
37,1770806,Menos de 250k,Básico,Específica,Híbrido,35,Por encima del mercado,1,94.8,1
53,1527211,Menos de 250k,Intermedio,Específica,Híbrido,8,Por encima del mercado,0,100.0,1
41,1931803,Entre 250k y 1M,Intermedio,General,Remoto,48,Dentro del mercado,0,100.0,1
58,509733,Entre 250k y 1M,Básico,Específica,Remoto,25,Dentro del mercado,1,100.0,1
24,1166272,Menos de 250k,Básico,General,Presencial,31,Dentro del mercado,0,97.9,1
28,1063542,Más de 1M,Experto,Sin Experiencia,Híbrido,15,Por encima del mercado,1,100.0,1
23,1716809,Más de 1M,Básico,Sin Experiencia,Híbrido,17,Dentro del mercado,1,100.0,1
28,1228311,Menos de 250k,Básico,Específica,Híbrido,22,Por debajo del mercado,1,75.6,1
17,179497,Más de 1M,Experto,General,Presencial,25,Dentro del mercado,0,100.0,1
46,1106823,Más de 1M,Experto,Específica,Presencial,18,Por encima del mercado,0,95.8,1
27,1593886,Entre 250k y 1M,Intermedio,Específica,Presencial,21,Por encima del mercado,1,91.7,1
23,366766,Más de 1M,Experto,Específica,Remoto,40,Por encima del mercado,0,93.2,1
52,232353,Entre 250k y 1M,Experto,General,Remoto,37,Por encima del mercado,0,100.0,1
34,234210,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,8,Por debajo del mercado,1,100.0,1
40,1646041,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,47,Dentro del mercado,1,100.0,1
52,1372564,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,14,Por debajo del mercado,1,72.7,1
35,931408,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,27,Por debajo del mercado,0,60.5,0
24,1770759,Menos de 250k,Intermedio,General,Presencial,44,Por debajo del mercado,1,69.5,0
29,628808,Más de 1M,Intermedio,Sin Experiencia,Presencial,24,Dentro del mercado,0,75.1,1
58,1972214,Más de 1M,Básico,Sin Experiencia,Híbrido,47,Por encima del mercado,1,100.0,1
60,1650043,Más de 1M,Intermedio,Sin Experiencia,Presencial,42,Dentro del mercado,1,100.0,1
29,1407094,Entre 250k y 1M,Intermedio,General,Híbrido,44,Dentro del mercado,0,100.0,1
25,877980,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,33,Por encima del mercado,1,84.1,1
19,664726,Más de 1M,Intermedio,General,Presencial,21,Por debajo del mercado,1,60.3,0
35,1891328,Más de 1M,Básico,Sin Experiencia,Híbrido,27,Por debajo del mercado,0,100.0,1
46,1428570,Menos de 250k,Intermedio,General,Remoto,26,Por debajo del mercado,1,100.0,1
32,1580975,Más de 1M,Experto,General,Presencial,38,Por encima del mercado,1,100.0,1
51,1957465,Entre 250k y 1M,Intermedio,Específica,Remoto,25,Por encima del mercado,1,99.6,1
29,388059,Más de 1M,Básico,General,Remoto,37,Por encima del mercado,0,100.0,1
27,1391938,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,32,Por debajo del mercado,1,100.0,1
46,1559006,Entre 250k y 1M,Básico,Específica,Remoto,30,Dentro del mercado,1,100.0,1
35,979605,Más de 1M,Experto,Sin Experiencia,Remoto,28,Por encima del mercado,1,98.0,1
54,1245597,Más de 1M,Básico,Sin Experiencia,Híbrido,48,Por encima del mercado,0,100.0,1
16,1757511,Más de 1M,Experto,Específica,Presencial,41,Por encima del mercado,1,87.1,1
22,1221982,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,2,Por debajo del mercado,0,77.7,1
18,839191,Más de 1M,Intermedio,General,Híbrido,32,Dentro del mercado,0,100.0,1
26,801815,Menos de 250k,Experto,Sin Experiencia,Presencial,10,Por debajo del mercado,1,100.0,1
16,490560,Menos de 250k,Básico,General,Remoto,26,Por encima del mercado,1,100.0,1
20,575262,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,3,Por encima del mercado,0,100.0,1
40,849146,Menos de 250k,Experto,Sin Experiencia,Híbrido,10,Por debajo del mercado,0,100.0,1
52,1191918,Menos de 250k,Experto,Sin Experiencia,Remoto,42,Dentro del mercado,0,100.0,1
15,1948811,Más de 1M,Experto,General,Presencial,32,Por debajo del mercado,1,100.0,1
54,861569,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,14,Por debajo del mercado,1,88.2,1
20,664367,Entre 250k y 1M,Básico,Específica,Presencial,21,Por debajo del mercado,1,100.0,1
23,1043093,Más de 1M,Experto,Específica,Remoto,21,Por encima del mercado,1,100.0,1
33,944899,Menos de 250k,Experto,General,Presencial,42,Por encima del mercado,1,69.7,0
48,491292,Menos de 250k,Básico,Específica,Híbrido,30,Dentro del mercado,0,100.0,1
33,1534109,Menos de 250k,Experto,Sin Experiencia,Remoto,32,Dentro del mercado,1,100.0,1
51,1784531,Más de 1M,Básico,Específica,Remoto,49,Por encima del mercado,1,65.7,0
41,1524490,Más de 1M,Básico,Específica,Remoto,35,Dentro del mercado,1,77.2,1
47,482894,Menos de 250k,Intermedio,Específica,Remoto,13,Por debajo del mercado,1,100.0,1
42,847923,Entre 250k y 1M,Experto,General,Híbrido,8,Por debajo del mercado,0,100.0,1
31,1422982,Entre 250k y 1M,Intermedio,Específica,Híbrido,25,Por encima del mercado,0,100.0,1
15,1146742,Menos de 250k,Intermedio,Específica,Remoto,22,Por debajo del mercado,1,86.2,1
36,1096609,Más de 1M,Experto,Específica,Híbrido,12,Dentro del mercado,1,84.6,1
31,672060,Menos de 250k,Básico,General,Remoto,3,Dentro del mercado,0,57.8,0
36,1561253,Más de 1M,Intermedio,Sin Experiencia,Presencial,44,Dentro del mercado,0,91.8,1
45,389833,Menos de 250k,Experto,Sin Experiencia,Remoto,6,Dentro del mercado,1,100.0,1
56,753810,Menos de 250k,Básico,Específica,Remoto,50,Por debajo del mercado,0,91.5,1
55,974813,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Por encima del mercado,0,94.6,1
27,1059169,Entre 250k y 1M,Intermedio,General,Híbrido,3,Por debajo del mercado,0,76.9,1
40,544767,Menos de 250k,Intermedio,General,Presencial,45,Dentro del mercado,0,100.0,1
52,1674821,Más de 1M,Básico,Sin Experiencia,Remoto,5,Por encima del mercado,0,60.5,0
35,1220423,Más de 1M,Básico,General,Presencial,26,Por encima del mercado,0,80.0,1
38,1208096,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,22,Por debajo del mercado,1,100.0,1
39,1022488,Entre 250k y 1M,Intermedio,General,Presencial,45,Por encima del mercado,0,100.0,1
12,217222,Entre 250k y 1M,Experto,General,Remoto,20,Por encima del mercado,1,100.0,1
52,556813,Entre 250k y 1M,Experto,General,Remoto,7,Por debajo del mercado,1,100.0,1
18,1654212,Menos de 250k,Básico,Sin Experiencia,Remoto,23,Por encima del mercado,1,100.0,1
58,691550,Menos de 250k,Básico,General,Presencial,50,Por encima del mercado,1,100.0,1
46,1003944,Más de 1M,Intermedio,Específica,Remoto,15,Por debajo del mercado,0,86.6,1
60,1548467,Menos de 250k,Experto,Específica,Híbrido,36,Por debajo del mercado,1,96.5,1
50,726817,Menos de 250k,Experto,General,Híbrido,6,Dentro del mercado,0,75.7,1
48,1847985,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,21,Dentro del mercado,1,100.0,1
15,1566973,Entre 250k y 1M,Básico,Específica,Remoto,43,Dentro del mercado,1,100.0,1
40,1193234,Menos de 250k,Intermedio,Específica,Presencial,48,Dentro del mercado,0,100.0,1
16,997385,Menos de 250k,Intermedio,Sin Experiencia,Presencial,13,Dentro del mercado,0,100.0,1
34,621182,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,34,Por encima del mercado,0,79.3,1
22,335265,Entre 250k y 1M,Básico,General,Remoto,15,Por debajo del mercado,0,100.0,1
16,642729,Más de 1M,Básico,Específica,Remoto,33,Dentro del mercado,0,100.0,1
58,1639965,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,1,100.0,1
12,1279029,Menos de 250k,Intermedio,Específica,Remoto,44,Por debajo del mercado,1,98.7,1
16,564647,Entre 250k y 1M,Experto,Específica,Remoto,45,Por debajo del mercado,0,100.0,1
28,1405488,Entre 250k y 1M,Experto,Específica,Remoto,50,Dentro del mercado,1,90.1,1
41,1179011,Menos de 250k,Básico,General,Híbrido,2,Por encima del mercado,0,100.0,1
40,989988,Más de 1M,Experto,General,Presencial,16,Dentro del mercado,0,100.0,1
18,375349,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,44,Por debajo del mercado,1,61.0,0
25,1732413,Menos de 250k,Experto,Específica,Presencial,40,Dentro del mercado,0,100.0,1
38,534050,Entre 250k y 1M,Experto,General,Híbrido,36,Por debajo del mercado,0,89.8,1
20,1997569,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,2,Dentro del mercado,0,99.4,1
18,1823939,Menos de 250k,Intermedio,General,Híbrido,23,Por encima del mercado,1,100.0,1
42,1537975,Más de 1M,Intermedio,General,Remoto,45,Por encima del mercado,0,100.0,1
50,679834,Entre 250k y 1M,Experto,Específica,Híbrido,6,Por encima del mercado,0,100.0,1
59,1780989,Más de 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,0,100.0,1
14,57194,Menos de 250k,Básico,General,Presencial,38,Dentro del mercado,1,100.0,1
34,129475,Más de 1M,Experto,General,Remoto,23,Por encima del mercado,0,98.0,1
17,127083,Más de 1M,Intermedio,Específica,Presencial,11,Por encima del mercado,0,100.0,1
16,848369,Menos de 250k,Intermedio,Sin Experiencia,Remoto,47,Por debajo del mercado,0,100.0,1
52,1381312,Entre 250k y 1M,Experto,General,Remoto,32,Dentro del mercado,0,100.0,1
56,1312804,Menos de 250k,Intermedio,General,Híbrido,44,Por encima del mercado,0,100.0,1
21,1547312,Menos de 250k,Experto,General,Híbrido,26,Por debajo del mercado,0,88.8,1
44,650863,Menos de 250k,Intermedio,Sin Experiencia,Remoto,4,Dentro del mercado,0,100.0,1
30,1548587,Entre 250k y 1M,Experto,Específica,Remoto,2,Por debajo del mercado,0,50.2,0
39,877549,Más de 1M,Intermedio,Sin Experiencia,Híbrido,42,Por encima del mercado,0,65.7,0
25,1257379,Entre 250k y 1M,Intermedio,General,Remoto,35,Por debajo del mercado,1,80.2,1
50,326420,Más de 1M,Básico,Específica,Remoto,16,Dentro del mercado,0,93.3,1
17,1364291,Más de 1M,Experto,Específica,Presencial,1,Por encima del mercado,1,100.0,1
45,53380,Entre 250k y 1M,Básico,General,Remoto,22,Por debajo del mercado,0,100.0,1
13,162023,Menos de 250k,Intermedio,General,Presencial,43,Dentro del mercado,1,100.0,1
59,1744188,Menos de 250k,Experto,Específica,Presencial,3,Por encima del mercado,0,98.0,1
38,72423,Menos de 250k,Intermedio,Específica,Presencial,12,Por encima del mercado,0,85.3,1
21,1379878,Menos de 250k,Experto,Sin Experiencia,Remoto,49,Por debajo del mercado,0,90.3,1
43,220753,Más de 1M,Intermedio,Sin Experiencia,Híbrido,38,Por debajo del mercado,0,100.0,1
15,1013322,Entre 250k y 1M,Experto,General,Presencial,34,Por encima del mercado,1,100.0,1
36,382862,Más de 1M,Experto,Específica,Remoto,10,Por debajo del mercado,0,100.0,1
18,1295786,Entre 250k y 1M,Básico,General,Presencial,36,Dentro del mercado,0,100.0,1
18,1253516,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,17,Por debajo del mercado,1,100.0,1
18,633062,Más de 1M,Experto,Sin Experiencia,Remoto,9,Por debajo del mercado,1,100.0,1
58,273558,Más de 1M,Experto,Sin Experiencia,Presencial,25,Dentro del mercado,0,83.1,1
47,1729553,Entre 250k y 1M,Básico,Específica,Remoto,2,Por debajo del mercado,0,100.0,1
24,1357229,Entre 250k y 1M,Intermedio,General,Híbrido,28,Por encima del mercado,0,100.0,1
